time,id_s,iq_s,vd_s,vq_s,W,T
0.4636,-0.827444338,-0.106665189,151.3269945,-343.7539926,94.23316053,-0.255200168
0.4637,-0.814140448,-0.137591838,164.1756233,-337.8062039,94.22498153,-0.250907784
0.4638,-0.799683235,-0.167995337,176.7909496,-331.3783741,94.21694742,-0.24623
0.4639,-0.784093208,-0.197832559,189.1550462,-324.4796375,94.20907052,-0.241173836
0.464,-0.76739249,-0.227061177,201.2503432,-317.1197976,94.20136295,-0.23574684
0.4641,-0.749604787,-0.255639725,213.0596524,-309.3093131,94.19383653,-0.229957078
0.4642,-0.730755355,-0.28352766,224.5661922,-301.0592832,94.18650287,-0.223813119
0.4643,-0.710870963,-0.310685417,235.7536112,-292.3814315,94.17937325,-0.217324025
0.4644,-0.689979857,-0.337074467,246.6060113,-283.2880898,94.17245867,-0.210499334
0.4645,-0.668111719,-0.362657372,257.1079709,-273.7921803,94.1657698,-0.203349051
0.4646,-0.645297624,-0.387397837,267.2445659,-263.907197,94.15931701,-0.195883627
0.4647,-0.621569997,-0.411260768,277.0013918,-253.6471873,94.15311028,-0.188113951
0.4648,-0.596962569,-0.434212313,286.3645836,-243.0267309,94.14715927,-0.180051328
0.4649,-0.571510325,-0.45621992,295.3208356,-232.0609203,94.14147326,-0.171707465
0.465,-0.545249455,-0.477252378,303.8574205,-220.7653385,94.13606112,-0.163094455
0.4651,-0.518217307,-0.497279862,311.9622074,-209.156037,94.13093136,-0.154224758
0.4652,-0.490452328,-0.516273978,319.623679,-197.2495133,94.12609207,-0.145111185
0.4653,-0.461994012,-0.534207806,326.8309478,-185.0626873,94.12155089,-0.135766879
0.4654,-0.432882843,-0.551055931,333.573772,-172.612877,94.11731508,-0.126205294
0.4655,-0.403160239,-0.566794487,339.8425695,-159.9177745,94.11339143,-0.116440181
0.4656,-0.37286849,-0.581401189,345.6284322,-146.99542,94.10978629,-0.106485564
0.4657,-0.342050699,-0.594855364,350.923138,-133.864177,94.10650555,-0.096355721
0.4658,-0.310750721,-0.607137981,355.7191628,-120.5427056,94.10355463,-0.086065167
0.4659,-0.279013099,-0.61823168,360.0096912,-107.0499365,94.1009385,-0.075628632
0.466,-0.246883001,-0.628120796,363.7886261,-93.40504359,94.09866161,-0.065061037
0.4661,-0.214406157,-0.636791379,367.0505975,-79.62741698,94.09672798,-0.054377479
0.4662,-0.18162879,-0.64423122,369.7909699,-65.73663545,94.09514108,-0.043593206
0.4663,-0.148597551,-0.650429863,372.0058491,-51.75243857,94.09390394,-0.032723597
0.4664,-0.115359455,-0.655378622,373.6920876,-37.69469863,94.09301906,-0.021784142
0.4665,-0.081961811,-0.659070595,374.8472893,-23.58339247,94.09248843,-0.010790417
0.4666,-0.048452155,-0.661500672,375.4698124,-9.438573024,94.09231357,0.000241934
0.4667,-0.01487818,-0.662665542,375.5587723,4.719659156,94.09249547,0.011297221
0.4668,0.018712328,-0.662563699,375.1140427,18.87118444,94.09303461,0.022359733
0.4669,0.052271563,-0.661195444,374.1362556,32.99589274,94.09393098,0.033413756
0.467,0.085751764,-0.658562885,372.6268003,47.07371207,94.09518404,0.044443596
0.4671,0.119105286,-0.654669931,370.587822,61.08463708,94.09679277,0.055433599
0.4672,0.152284666,-0.649522289,368.022218,75.00875748,94.09875563,0.066368178
0.4673,0.185242693,-0.643127458,364.9336344,88.82628633,94.10107057,0.077231828
0.4674,0.217932474,-0.63549471,361.3264601,102.5175882,94.10373505,0.08800915
0.4675,0.250307503,-0.626635087,357.2058212,116.0632069,94.10674605,0.098684873
0.4676,0.282321725,-0.616561376,352.5775732,129.4438935,94.11010004,0.109243874
0.4677,0.313929603,-0.605288095,347.4482932,142.6406332,94.113793,0.119671199
0.4678,0.345086185,-0.592831474,341.8252701,155.6346727,94.11782044,0.129952083
0.4679,0.375747166,-0.579209424,335.7164947,168.4075469,94.1221774,0.140071973
0.468,0.405868951,-0.56444152,329.1306477,180.9411048,94.12685845,0.150016545
0.4681,0.435408719,-0.548548966,322.0770881,193.2175354,94.13185769,0.159771723
0.4682,0.464324484,-0.531554568,314.5658393,205.2193933,94.13716878,0.169323705
0.4683,0.492575154,-0.513482701,306.6075753,216.9296233,94.14278495,0.178658973
0.4684,0.520120589,-0.49435927,298.2136051,228.3315844,94.14869899,0.187764318
0.4685,0.54692166,-0.474211679,289.395857,239.4090738,94.15490324,0.196626858
0.4686,0.572940303,-0.453068784,280.1668616,250.1463498,94.16138968,0.205234052
0.4687,0.598139577,-0.430960858,270.5397338,260.5281542,94.16814985,0.213573721
0.4688,0.62248371,-0.407919545,260.5281542,270.5397338,94.17517493,0.221634065
0.4689,0.645938155,-0.383977812,250.1463498,280.1668616,94.1824557,0.229403676
0.469,0.668469638,-0.359169905,239.4090738,289.395857,94.18998259,0.236871558
0.4691,0.690046204,-0.333531298,228.3315844,298.2136051,94.1977457,0.244027141
0.4692,0.710637264,-0.307098644,216.9296233,306.6075753,94.20573477,0.250860296
0.4693,0.730213635,-0.279909718,205.2193933,314.5658393,94.21393922,0.257361346
0.4694,0.748747588,-0.252003367,193.2175354,322.0770881,94.22234819,0.263521086
0.4695,0.766212877,-0.223419453,180.9411048,329.1306477,94.2309505,0.269330793
0.4696,0.782584787,-0.194198794,168.4075469,335.7164947,94.23973471,0.274782234
0.4697,0.79784016,-0.164383109,155.6346727,341.8252701,94.24868914,0.279867686
0.4698,0.811957433,-0.134014954,142.6406332,347.4482932,94.25780183,0.284579942
0.4699,0.824916665,-0.103137665,129.4438935,352.5775732,94.26706062,0.288912322
0.47,0.836699568,-0.071795293,116.0632069,357.2058212,94.27645315,0.292858681
0.4701,0.847289527,-0.040032544,102.5175882,361.3264601,94.28596686,0.296413424
0.4702,0.856671631,-0.00789471,88.82628633,364.9336344,94.29558901,0.299571508
0.4703,0.864832687,0.024572389,75.00875748,368.022218,94.30530671,0.30232845
0.4704,0.871761241,0.057322477,61.08463708,370.587822,94.31510696,0.304680339
0.4705,0.877447594,0.090308882,47.07371207,372.6268003,94.32497659,0.306623834
0.4706,0.881883812,0.123484608,32.99589274,374.1362556,94.33490239,0.308156178
0.4707,0.885063743,0.156802397,18.87118444,375.1140427,94.34487104,0.309275192
0.4708,0.886983018,0.1902148,4.719659156,375.5587723,94.35486915,0.309979288
0.4709,0.887639061,0.223674244,-9.438573024,375.4698124,94.3648833,0.310267467
0.471,0.88703109,0.257133098,-23.58339247,374.8472893,94.37490006,0.31013932
0.4711,0.885160119,0.29054374,-37.69469863,373.6920876,94.38490597,0.309595032
0.4712,0.882028954,0.32385863,-51.75243857,372.0058491,94.39488762,0.308635379
0.4713,0.877642192,0.357030369,-65.73663545,369.7909699,94.40483159,0.30726173
0.4714,0.872006208,0.390011774,-79.62741698,367.0505975,94.41472456,0.305476043
0.4715,0.86512915,0.422755942,-93.40504359,363.7886261,94.42455324,0.303280865
0.4716,0.857020926,0.455216314,-107.0499365,360.0096912,94.43430447,0.300679328
0.4717,0.847693187,0.487346743,-120.5427056,355.7191628,94.44396517,0.297675143
0.4718,0.837159313,0.519101562,-133.864177,350.923138,94.45352241,0.294272597
0.4719,0.825434391,0.550435642,-146.99542,345.6284322,94.46296339,0.290476548
0.472,0.812535194,0.581304463,-159.9177745,339.8425695,94.4722755,0.286292413
0.4721,0.798480158,0.611664171,-172.612877,333.573772,94.48144629,0.281726171
0.4722,0.783289352,0.641471643,-185.0626873,326.8309478,94.49046351,0.276784342
0.4723,0.766984451,0.670684547,-197.2495133,319.623679,94.49931517,0.271473989
0.4724,0.749588707,0.6992614,-209.156037,311.9622074,94.50798946,0.2658027
0.4725,0.731126911,0.72716163,-220.7653385,303.8574205,94.51647486,0.259778582
0.4726,0.71162536,0.754345631,-232.0609203,295.3208356,94.52476012,0.253410248
0.4727,0.69111182,0.780774816,-243.0267309,286.3645836,94.53283425,0.246706805
0.4728,0.669615486,0.806411676,-253.6471873,277.0013918,94.5406866,0.239677842
0.4729,0.647166938,0.83121983,-263.907197,267.2445659,94.54830679,0.232333412
0.473,0.6237981,0.855164077,-273.7921803,257.1079709,94.55568482,0.224684023
0.4731,0.599542194,0.878210444,-283.2880898,246.6060113,94.56281101,0.216740622
0.4732,0.574433692,0.900326233,-292.3814315,235.7536112,94.56967604,0.208514576
0.4733,0.548508267,0.921480072,-301.0592832,224.5661922,94.57627097,0.200017656
0.4734,0.521802744,0.941641952,-309.3093131,213.0596524,94.58258725,0.191262025
0.4735,0.494355045,0.960783273,-317.1197976,201.2503432,94.58861672,0.182260214
0.4736,0.466204139,0.978876882,-324.4796375,189.1550462,94.59435164,0.173025109
0.4737,0.437389982,0.995897115,-331.3783741,176.7909496,94.59978468,0.163569927
0.4738,0.407953465,1.011819826,-337.8062039,164.1756233,94.60490895,0.153908201
0.4739,0.377936353,1.026622428,-343.7539926,151.3269945,94.609718,0.144053759
0.474,0.347381228,1.040283918,-349.213288,138.2633218,94.61420583,0.134020703
0.4741,0.316331428,1.05278491,-354.1763323,125.0031693,94.61836691,0.123823389
0.4742,0.284830986,1.064107663,-358.6360726,111.5653804,94.62219617,0.113476407
0.4743,0.252924566,1.074236103,-362.5861714,97.9690511,94.625689,0.102994556
0.4744,0.220657405,1.083155845,-366.0210154,84.23350238,94.62884129,0.092392827
0.4745,0.188075243,1.090854217,-368.9357236,70.37825324,94.63164942,0.081686378
0.4746,0.155224262,1.097320271,-371.3261539,56.42299275,94.63411024,0.070890512
0.4747,0.122151022,1.102544807,-373.1889094,42.3875521,94.63622112,0.060020655
0.4748,0.088902392,1.106520376,-374.521343,28.29187642,94.63797992,0.049092334
0.4749,0.055525488,1.109241299,-375.3215614,14.15599643,94.639385,0.038121154
0.475,0.022067603,1.110703669,-375.5884272,6.64E-12,94.64043522,0.027122772
0.4751,-0.011423859,1.110905359,-375.3215614,-14.15599643,94.64112997,0.016112879
0.4752,-0.044901447,1.109846024,-374.521343,-28.29187642,94.64146912,0.005107173
0.4753,-0.078317732,1.107527102,-373.1889094,-42.3875521,94.64145306,-0.005878662
0.4754,-0.111625374,1.10395181,-371.3261539,-56.42299275,94.64108269,-0.01682898
0.4755,-0.144777188,1.099125144,-368.9357236,-70.37825324,94.6403594,-0.027728197
0.4756,-0.177726208,1.093053866,-366.0210154,-84.23350238,94.6392851,-0.03856081
0.4757,-0.210425758,1.085746498,-362.5861714,-97.9690511,94.63786219,-0.049311423
0.4758,-0.242829515,1.077213311,-358.6360726,-111.5653804,94.63609355,-0.059964771
0.4759,-0.274891573,1.067466308,-354.1763323,-125.0031693,94.63398258,-0.070505738
0.476,-0.30656651,1.056519206,-349.213288,-138.2633218,94.63153315,-0.080919381
0.4761,-0.33780945,1.044387423,-343.7539926,-151.3269945,94.6287496,-0.091190954
0.4762,-0.368576129,1.03108805,-337.8062039,-164.1756233,94.62563677,-0.101305925
0.4763,-0.398822954,1.016639828,-331.3783741,-176.7909496,94.62219994,-0.111250002
0.4764,-0.428507065,1.001063127,-324.4796375,-189.1550462,94.61844486,-0.121009149
0.4765,-0.4575864,0.984379909,-317.1197976,-201.2503432,94.61437773,-0.130569612
0.4766,-0.486019746,0.966613705,-309.3093131,-213.0596524,94.61000517,-0.139917932
0.4767,-0.513766806,0.947789578,-301.0592832,-224.5661922,94.60533426,-0.149040969
0.4768,-0.54078825,0.927934089,-292.3814315,-235.7536112,94.60037248,-0.157925922
0.4769,-0.567045773,0.907075258,-283.2880898,-246.6060113,94.59512773,-0.166560342
0.477,-0.592502147,0.885242529,-273.7921803,-257.1079709,94.58960828,-0.174932155
0.4771,-0.617121277,0.862466722,-263.907197,-267.2445659,94.58382282,-0.183029676
0.4772,-0.64086825,0.838779997,-253.6471873,-277.0013918,94.57778038,-0.190841628
0.4773,-0.663709384,0.814215805,-243.0267309,-286.3645836,94.57149037,-0.198357155
0.4774,-0.685612278,0.788808841,-232.0609203,-295.3208356,94.56496253,-0.20556584
0.4775,-0.706545854,0.762594995,-220.7653385,-303.8574205,94.55820693,-0.212457718
0.4776,-0.726480405,0.735611304,-209.156037,-311.9622074,94.55123396,-0.219023291
0.4777,-0.745387638,0.707895897,-197.2495133,-319.623679,94.5440543,-0.225253539
0.4778,-0.763240708,0.679487945,-185.0626873,-326.8309478,94.53667894,-0.231139937
0.4779,-0.780014263,0.650427602,-172.612877,-333.573772,94.5291191,-0.236674459
0.478,-0.795684478,0.62075595,-159.9177745,-339.8425695,94.52138627,-0.241849598
0.4781,-0.810229087,0.590514942,-146.99542,-345.6284322,94.51349218,-0.246658368
0.4782,-0.823627416,0.559747342,-133.864177,-350.923138,94.50544876,-0.25109432
0.4783,-0.835860417,0.528496665,-120.5427056,-355.7191628,94.49726816,-0.255151544
0.4784,-0.846910686,0.496807116,-107.0499365,-360.0096912,94.48896269,-0.258824684
0.4785,-0.856762499,0.464723528,-93.40504359,-363.7886261,94.48054484,-0.262108936
0.4786,-0.865401824,0.432291295,-79.62741698,-367.0505975,94.47202724,-0.265000064
0.4787,-0.872816351,0.399556313,-65.73663545,-369.7909699,94.46342266,-0.267494397
0.4788,-0.878995504,0.366564913,-51.75243857,-372.0058491,94.45474395,-0.269588836
0.4789,-0.883930456,0.333363794,-37.69469863,-373.6920876,94.44600408,-0.271280861
0.479,-0.887614147,0.29999996,-23.58339247,-374.8472893,94.43721607,-0.272568527
0.4791,-0.89004129,0.266520652,-9.438573024,-375.4698124,94.42839302,-0.273450471
0.4792,-0.89120838,0.232973277,4.719659156,-375.5587723,94.41954805,-0.273925913
0.4793,-0.891113701,0.199405349,18.87118444,-375.1140427,94.41069428,-0.273994651
0.4794,-0.889757328,0.165864416,32.99589274,-374.1362556,94.40184485,-0.273657067
0.4795,-0.887141126,0.132397992,47.07371207,-372.6268003,94.39301286,-0.27291412
0.4796,-0.883268751,0.099053493,61.08463708,-370.587822,94.3842114,-0.271767347
0.4797,-0.878145642,0.065878166,75.00875748,-368.022218,94.37545347,-0.270218858
0.4798,-0.871779016,0.032919026,88.82628633,-364.9336344,94.366752,-0.268271335
0.4799,-0.864177856,0.000222786,102.5175882,-361.3264601,94.35811984,-0.265928021
0.48,-0.855352904,-0.032164211,116.0632069,-357.2058212,94.3495697,-0.263192722
0.4801,-0.845316638,-0.064196053,129.4438935,-352.5775732,94.34111418,-0.260069794
0.4802,-0.834083261,-0.095827329,142.6406332,-347.4482932,94.33276573,-0.256564143
0.4803,-0.821668681,-0.127013191,155.6346727,-341.8252701,94.32453661,-0.252681208
0.4804,-0.808090485,-0.15770942,168.4075469,-335.7164947,94.31643892,-0.248426962
0.4805,-0.793367917,-0.187872487,180.9411048,-329.1306477,94.30848455,-0.243807895
0.4806,-0.777521851,-0.217459616,193.2175354,-322.0770881,94.30068517,-0.238831009
0.4807,-0.760574762,-0.246428849,205.2193933,-314.5658393,94.29305222,-0.233503805
0.4808,-0.742550692,-0.274739097,216.9296233,-306.6075753,94.28559688,-0.227834272
0.4809,-0.72347522,-0.30235021,228.3315844,-298.2136051,94.27833009,-0.221830875
0.481,-0.70337542,-0.329223024,239.4090738,-289.395857,94.27126247,-0.215502543
0.4811,-0.682279831,-0.355319425,250.1463498,-280.1668616,94.26440438,-0.208858656
0.4812,-0.660218408,-0.380602399,260.5281542,-270.5397338,94.25776585,-0.201909028
0.4813,-0.637222486,-0.405036087,270.5397338,-260.5281542,94.25135659,-0.194663898
0.4814,-0.613324732,-0.428585836,280.1668616,-250.1463498,94.24518597,-0.18713391
0.4815,-0.588559099,-0.451218247,289.395857,-239.4090738,94.23926302,-0.1793301
0.4816,-0.56296078,-0.472901229,298.2136051,-228.3315844,94.23359641,-0.171263881
0.4817,-0.536566155,-0.493604035,306.6075753,-216.9296233,94.22819441,-0.162947023
0.4818,-0.509412743,-0.513297317,314.5658393,-205.2193933,94.22306493,-0.154391642
0.4819,-0.481539142,-0.531953159,322.0770881,-193.2175354,94.21821547,-0.145610174
0.482,-0.452984983,-0.549545124,329.1306477,-180.9411048,94.21365313,-0.136615367
0.4821,-0.423790864,-0.566048287,335.7164947,-168.4075469,94.20938459,-0.127420256
0.4822,-0.393998301,-0.581439275,341.8252701,-155.6346727,94.20541612,-0.118038146
0.4823,-0.363649661,-0.595696297,347.4482932,-142.6406332,94.20175352,-0.108482596
0.4824,-0.332788108,-0.608799178,352.5775732,-129.4438935,94.19840218,-0.098767397
0.4825,-0.301457536,-0.620729386,357.2058212,-116.0632069,94.19536703,-0.088906552
0.4826,-0.269702509,-0.631470061,361.3264601,-102.5175882,94.19265254,-0.07891426
0.4827,-0.2375682,-0.641006035,364.9336344,-88.82628633,94.19026274,-0.068804893
0.4828,-0.205100318,-0.649323861,368.022218,-75.00875748,94.18820117,-0.058592975
0.4829,-0.172345052,-0.656411825,370.587822,-61.08463708,94.1864709,-0.048293168
0.483,-0.139349001,-0.662259966,372.6268003,-47.07371207,94.18507454,-0.037920242
0.4831,-0.106159103,-0.666860092,374.1362556,-32.99589274,94.18401421,-0.027489063
0.4832,-0.072822578,-0.670205788,375.1140427,-18.87118444,94.18329154,-0.017014568
0.4833,-0.03938685,-0.672292428,375.5587723,-4.719659156,94.18290771,-0.006511745
0.4834,-0.005899484,-0.673117182,375.4698124,9.438573024,94.18286337,0.004004388
0.4835,0.02759188,-0.672679016,374.8472893,23.58339247,94.18315872,0.014518802
0.4836,0.061039599,-0.670978699,373.6920876,37.69469863,94.18379345,0.02501648
0.4837,0.094396095,-0.668018798,372.0058491,51.75243857,94.1847668,0.035482437
0.4838,0.127613921,-0.663803675,369.7909699,65.73663545,94.18607748,0.04590174
0.4839,0.16064583,-0.658339482,367.0505975,79.62741698,94.18772376,0.05625953
0.484,0.193444842,-0.65163415,363.7886261,93.40504359,94.18970342,0.066541042
0.4841,0.225964312,-0.64369738,360.0096912,107.0499365,94.19201374,0.076731625
0.4842,0.258157997,-0.634540626,355.7191628,120.5427056,94.19465156,0.08681676
0.4843,0.289980121,-0.624177081,350.923138,133.864177,94.19761323,0.096782087
0.4844,0.321385441,-0.612621657,345.6284322,146.99542,94.20089467,0.106613416
0.4845,0.352329312,-0.599890962,339.8425695,159.9177745,94.20449132,0.116296753
0.4846,0.382767751,-0.586003278,333.573772,172.612877,94.20839817,0.125818318
0.4847,0.412657498,-0.570978536,326.8309478,185.0626873,94.21260979,0.135164561
0.4848,0.44195608,-0.554838283,319.623679,197.2495133,94.21712028,0.144322185
0.4849,0.470621869,-0.537605653,311.9622074,209.156037,94.22192336,0.153278162
0.485,0.498614146,-0.519305334,303.8574205,220.7653385,94.22701229,0.162019751
0.4851,0.525893154,-0.499963533,295.3208356,232.0609203,94.23237996,0.170534517
0.4852,0.552420156,-0.479607937,286.3645836,243.0267309,94.23801884,0.178810348
0.4853,0.578157493,-0.458267673,277.0013918,253.6471873,94.24392103,0.18683547
0.4854,0.603068634,-0.435973267,267.2445659,263.907197,94.25007823,0.194598466
0.4855,0.627118229,-0.412756601,257.1079709,273.7921803,94.25648181,0.202088291
0.4856,0.650272161,-0.388650862,246.6060113,283.2880898,94.26312277,0.209294286
0.4857,0.672497592,-0.363690502,235.7536112,292.3814315,94.26999178,0.216206196
0.4858,0.693763011,-0.337911183,224.5661922,301.0592832,94.27707917,0.222814181
0.4859,0.714038278,-0.311349727,213.0596524,309.3093131,94.28437499,0.229108833
0.486,0.733294666,-0.284044063,201.2503432,317.1197976,94.29186895,0.235081186
0.4861,0.751504903,-0.256033176,189.1550462,324.4796375,94.29955051,0.240722732
0.4862,0.76864321,-0.227357045,176.7909496,331.3783741,94.30740886,0.246025431
0.4863,0.784685338,-0.19805659,164.1756233,337.8062039,94.31543294,0.250981724
0.4864,0.7996086,-0.168173612,151.3269945,343.7539926,94.32361142,0.25558454
0.4865,0.813391904,-0.137750734,138.2633218,349.213288,94.3319328,0.259827313
0.4866,0.826015783,-0.106831339,125.0031693,354.1763323,94.34038534,0.263703983
0.4867,0.837462424,-0.075459508,111.5653804,358.6360726,94.34895712,0.267209014
0.4868,0.847715688,-0.043679958,97.9690511,362.5861714,94.35763607,0.270337393
0.4869,0.856761135,-0.011537978,84.23350238,366.0210154,94.36640994,0.273084643
0.487,0.864586048,0.020920638,70.37825324,368.9357236,94.37526635,0.27544683
